text,rating,date
They can’t even throw in a tiny little charging cable. ?.sad. 75 dollars. No cable.,1,2022/11/08
"This is a good console, but it is rather dodgy to sell an electronic item like this with no charger. Kind of weird if you ask me.",3,2021/08/11
"Awesome controller, great price, great features with an amazing attention to detail. It’s by far the best that Sony has made for its Ps5",5,2021/01/17
I bought the controller used and immediately there were problems. The controller went haywire and would drift like crazy. The L1 and R1 buttons didn’t work as well as the touchpad. Maybe my controller got damaged in shipping but I would never buy a used controller from amazon again.,1,2022/04/17
Works perfectly fine.,5,2021/08/12
"Original Sony brand .. Australian stock
Cheaper than everywhere.. next day free delivery",5,2021/05/19
"Play Video
 So this controller is awesome to use, but seriously how can the trigger spring break after a month of light use, there are a million youtube videos on how to fix the spring, like this is a common problem. My xbox controller from 10 years ago still works! This seems like a design flaw and in a popular and expensive item.",1,2022/10/05
Fits in palm of hands nice and comfortable.,5,2021/06/25
Quality Sony product delivered very quickly.,5,2021/07/09
Not even 10 months old and already not working. I don't have to touch it and the cursor moves on the screen but itself/drifts.,1,2022/09/28
"This is hands down the best controller ever released, and at just over $100 Aussie it’s a bargain. Mind blowing!!",5,2020/12/09
Quick delivery and it is what it says!,5,2021/05/31
"Fast delivery, great price & excellent product",5,2021/06/13
This is brilliant. The haptic feedback on this controller using games written for PS5 is sensational,5,2020/12/01
"Literally brand new and this happens? Come on sony
I tried playing spider man remastered on PC and it didn't work. Unbelievable",1,2022/09/10
I have used it for a week and within that week i've and to repair it to my PC a total of 5 times.,1,2022/09/11
Great price good back for long sessions,5,2021/05/30
The PS5 dual sense controller is next level. Nothing compares to it!,5,2021/03/14
The triggers are very futuristic tech with their mechanical hardness and the vibration motor is perfect.,5,2020/12/01
"In sonys attempt to make a superb controller, it would seem that they made a problematic controller w all the haptic feedback stuff, stuffed in it. After just a few hours, left joystick would drift to the left. I even turn off excess haptic, does nothing to fix it, reboot it, nope. Unacceptable at this price for them not to fix,as there is lots of info regarding this.",1,2021/07/30
"Great controllers, but the R2 button became too soft and really sensitive.",3,2021/06/23
Controller arrived with signs of previous use and had significant right stick drift - required return,2,2021/08/23
"Quick delivery, excellent!",5,2021/06/06
Perfect controller for my PC gaming,5,2021/04/18
"Description says it's English, but the packaging is completely Spanish. Not what I paid for.",1,2022/09/17
Can't get it to work wirelessly but works with usb cable.,3,2021/06/11
PlayStations have come a long way... loving the development in technology.,5,2020/12/02
"I bought this used and it doesn’t work, it turns on, but the controller selects random icons and moves without it me touching any buttons.",1,2022/07/15
amazing product!,5,2021/05/05
"Mine is dying after only five months of regular use. Yes, they feel good and offer precise control, but I have the commonly reported “left stick drift” and a dead spot on the right stick. At this price point, super disappointed.",2,2021/09/13
Good product,5,2021/05/02
"the new controller feels amazing and when it works is great. However, about a month after purchasing the right stick started drifting and no amount of troubleshooting could fix it. So may want to hold off until they fix this defect in their design.",2,2021/06/01
"I was playing games but never noticed, until I was watching a movie and every 4-5 minutes or even 1-2 minute it will start forwarding or reversing the movie.",1,2022/08/06
Works great on the PC using steam,5,2021/02/21
I think this is the best controller ive ever used,5,2020/11/18
Perfect condition super fast delivery,5,2021/03/14
Great feedback through the buttons,5,2021/03/13
As advertised,5,2021/04/17
Great,5,2021/04/23
These are amazing. Hands down best controller on the market.,5,2020/12/08
Perfect controllers.,5,2021/04/13
"Package in good shape, controller looked good until you tried to use it. Right button not secure and did not roll smoothly.",1,2022/06/28
"This controller is the king of sweat build-up and hand cramps, its designed poorly.",3,2021/02/23
